순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,24,Y (Y),5,N,Y,0.8253,0.8333,4,O, 
1,24,Y (Y),5,N,Y,0.8253,0.8333,4,O, 
2,8,Y (Y),6,N,Y,0.5357,1.0000,3,O, 
3,7,Y (Y),6,N,Y,0.5476,1.0000,3,O, 
4,6,Y (Y),6,N,Y,0.3730,0.6666,3,O, 
5,3,Y (Y),6,N,Y,0.6746,0.8611,3,O, 
6,2,Y (Y),6,N,Y,0.5515,1.0000,3,O, 
7,2,Y (Y),6,N,Y,0.4722,1.0000,2,O, 
8,2,Y (Y),6,N,Y,0.3095,1.0000,2,O, 
9,2,Y (Y),6,N,Y,0.3015,1.0000,2,O, 
10,1,Y (Y),6,N,Y,0.6587,0.8333,3,O, 
11,1,Y (Y),6,N,Y,0.4880,1.0000,2,O, 
12,1,Y (Y),6,N,Y,0.4404,1.0000,2,O, 
13,1,Y (Y),6,N,Y,0.4166,0.9166,2,O, 
14,1,Y (Y),6,N,Y,0.3928,0.8611,2,O, 
