순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,31,N (N),6,N,Y,0.6962,0.7894,3,O, 
1,31,N (N),6,N,Y,0.6962,0.7894,3,O, 
2,27,N (N),5,N,Y,0.4484,0.8611,2,O, 
3,26,N (N),3,Y,Y,0.9523,0.8333,4,O, 
4,24,N (N),3,Y,Y,0.9365,1.0000,4,O, 
5,16,N (N),5,N,Y,0.4007,0.8611,2,O, 
6,15,N (N),5,N,Y,0.9365,0.9473,4,O, 
7,11,N (N),6,N,Y,0.5079,1.0000,2,O, 
8,10,N (N),5,Y,Y,0.9920,0.8888,4,O, 
9,8,N (N),6,N,Y,0.3571,0.8333,2,O, 
10,8,N (N),5,N,Y,0.3769,0.6944,2,O, 
11,7,N (N),6,N,Y,0.7619,0.8333,4,O, 
12,7,N (N),6,N,Y,0.5119,0.9722,3,O, 
13,5,N (N),6,Y,Y,0.9087,0.8888,4,O, 
14,4,N (N),6,N,Y,0.7142,1.0000,3,O, 
15,3,N (N),5,Y,Y,0.9111,1.0000,4,O, 
16,3,N (N),5,N,Y,0.2814,1.0000,2,O, 
17,2,N (N),6,N,Y,0.5952,1.0000,3,O, 
18,1,N (N),6,Y,Y,1.0000,0.7777,4,O, 
19,1,N (N),6,Y,Y,0.9841,0.7777,4,O, 
20,1,N (N),6,N,Y,0.7301,1.0000,3,O, 
21,1,N (N),6,N,Y,0.4880,1.0000,2,O, 
22,1,N (N),5,Y,Y,0.8968,0.8333,4,O, 
23,1,N (N),5,N,Y,0.1666,0.6111,2,O, 
