순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,N (N),2,N,Y,1.0000,0.6315,4,O, 
1,36,N (N),2,N,Y,1.0000,0.6315,4,O, 
2,15,N (N),5,N,Y,0.2578,1.0000,2,O, 
3,14,N (N),6,N,Y,0.8414,0.8157,5,O, 
4,12,N (N),6,N,Y,0.5500,0.8157,3,O, 
5,3,N (N),6,N,Y,0.6321,0.9736,3,O, 
6,3,N (N),6,N,Y,0.3071,0.7105,3,O, 
7,2,N (N),6,N,Y,0.6428,0.8684,3,O, 
8,1,N (N),6,N,Y,0.7642,0.9736,4,O, 
9,1,N (N),6,N,Y,0.6107,0.8157,3,O, 
10,1,N (N),6,N,Y,0.5357,0.9736,3,O, 
11,1,N (N),6,N,Y,0.4571,0.9736,3,O, 
12,1,N (N),6,N,Y,0.2321,0.8157,2,O, 
13,1,N (N),6,N,N,0.1357,0.5000,2,O, 
