순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,5,Y (Y),6,N,Y,0.3095,0.7777,2,O, 
1,5,Y (Y),6,N,Y,0.3095,0.7777,2,O, 
2,4,Y (Y),6,N,Y,0.7063,0.8333,4,O, 
3,2,Y (Y),6,N,Y,0.7539,0.9444,4,O, 
4,1,Y (Y),6,N,Y,0.8571,0.6666,4,O, 
5,1,Y (Y),6,N,Y,0.8511,0.9722,4,O, 
6,1,Y (Y),6,N,Y,0.7777,1.0000,4,O, 
7,1,Y (Y),6,N,Y,0.7698,1.0000,4,O, 
8,1,Y (Y),6,N,Y,0.7619,1.0000,4,O, 
9,1,Y (Y),6,N,Y,0.5317,1.0000,3,O, 
10,1,Y (Y),6,N,Y,0.5317,0.9722,3,O, 
11,1,Y (Y),6,N,Y,0.4523,1.0000,3,O, 
12,1,Y (Y),6,N,Y,0.2142,0.6944,2,O, 
