순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,N (N),5,N,Y,0.8026,0.8125,2,O, 
1,36,N (N),5,N,Y,0.8026,0.8125,2,O, 
2,15,N (N),6,N,Y,0.4603,0.9473,2,O, 
3,15,N (N),5,N,Y,0.7500,0.9722,4,O, 
4,14,N (N),6,N,Y,0.5000,0.9375,3,O, 
5,12,N (N),6,N,Y,0.5000,0.9722,3,O, 
6,10,N (N),5,N,Y,0.7500,0.9722,4,O, 
7,7,N (N),6,N,Y,0.3849,0.8611,2,O, 
8,4,N (N),6,N,Y,0.2518,0.7368,2,O, 
9,2,N (N),6,N,Y,0.3452,0.8611,2,O, 
10,1,N (N),6,N,Y,0.7936,1.0000,4,O, 
11,1,N (N),6,N,Y,0.7071,0.9473,4,O, 
12,1,N (N),6,N,Y,0.6746,1.0000,3,O, 
13,1,N (N),6,N,Y,0.5000,0.8750,3,O, 
14,1,N (N),6,N,Y,0.4166,1.0000,2,O, 
15,1,N (N),6,N,Y,0.3730,0.9166,2,O, 
