순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,12,Y (Y),6,Y,Y,0.8809,0.8888,4,O, 
1,12,Y (Y),6,Y,Y,0.8809,0.8888,4,O, 
2,12,Y (N),6,N,Y,0.9365,1.0000,4,O, 
3,12,Y (Y),6,N,Y,0.7857,0.8333,4,O, 
4,12,Y (Y),6,N,Y,0.7619,1.0000,3,O, 
5,12,Y (Y),6,N,Y,0.7162,1.0000,3,O, 
6,12,Y (Y),6,N,Y,0.6488,0.8611,3,O, 
7,12,Y (Y),6,N,Y,0.5357,1.0000,2,O, 
8,12,Y (Y),6,N,Y,0.4920,0.9736,2,O, 
9,12,Y (Y),6,N,Y,0.4880,0.8611,2,O, 
10,12,Y (Y),6,N,Y,0.4642,1.0000,2,O, 
11,12,Y (Y),6,N,Y,0.4444,1.0000,2,O, 
12,12,Y (Y),6,N,Y,0.4444,1.0000,2,O, 
13,12,Y (Y),6,N,Y,0.4444,1.0000,2,O, 
14,12,Y (Y),6,N,Y,0.4404,1.0000,2,O, 
15,12,Y (Y),6,N,Y,0.4404,0.8611,2,O, 
16,12,Y (Y),6,N,Y,0.4325,1.0000,2,O, 
17,12,Y (Y),6,N,Y,0.4166,1.0000,2,O, 
18,12,Y (Y),6,N,Y,0.4166,0.9166,2,O, 
19,12,Y (Y),6,N,Y,0.4087,1.0000,2,O, 
20,12,Y (Y),6,N,Y,0.4007,1.0000,2,X, 
21,12,Y (Y),6,N,Y,0.3928,0.8888,2,X, 
22,12,Y (Y),6,N,Y,0.3928,0.8611,2,X, 
23,12,Y (Y),6,N,Y,0.3809,1.0000,2,X, 
24,12,Y (Y),6,N,Y,0.3531,0.7105,2,X, 
25,12,Y (Y),6,N,Y,0.3452,0.6944,2,X, 
26,12,Y (Y),6,N,Y,0.3174,0.6666,2,X, 
27,12,Y (Y),6,N,Y,0.2698,1.0000,2,X, 
28,12,Y (Y),6,N,Y,0.2500,0.8055,2,X, 
29,12,Y (Y),6,N,Y,0.2460,0.7777,2,X, 
30,12,Y (Y),6,N,Y,0.1865,0.5000,2,X, 
31,12,Y (Y),6,N,N,0.7936,0.8333,3,O, 
32,12,Y (Y),6,N,N,0.7619,1.0000,4,O, 
33,12,Y (Y),6,N,N,0.6904,0.8333,3,O, 
34,12,Y (Y),6,N,N,0.6666,1.0000,3,O, 
35,12,Y (Y),5,N,Y,0.5039,0.8611,3,O, 
36,12,Y (Y),5,N,Y,0.2698,0.9444,2,X, 
37,12,N (N),6,Y,Y,0.9126,1.0000,4,X, 
38,12,N (N),6,N,Y,1.0000,1.0000,2,X, 
39,12,N (N),6,N,Y,0.5515,1.0000,3,O, 
40,12,N (N),6,N,Y,0.4484,1.0000,2,X, 
41,12,N (N),6,N,Y,0.4325,0.8611,2,X, 
42,12,N (N),6,N,Y,0.2500,0.8750,2,X, 
43,12,N (N),5,N,Y,0.2500,0.9722,2,X, 
44,12,N (N),4,N,Y,0.2500,0.8750,2,X, 
45,11,Y (Y),6,N,Y,0.2380,0.7222,2,X, 
46,10,N (N),6,N,Y,0.7619,1.0000,4,X, 
47,9,Y (Y),6,N,Y,0.7301,1.0000,3,O, 
48,9,Y (Y),6,N,Y,0.4404,0.8611,2,X, 
49,9,N (N),6,N,Y,0.5039,1.0000,2,X, 
50,9,N (N),6,N,Y,0.5000,0.8750,3,O, 
51,7,Y (Y),6,Y,N,1.0000,1.0000,4,X, 
52,5,Y (Y),6,N,Y,0.4722,0.8611,2,X, 
53,5,Y (Y),6,N,Y,0.4484,0.8157,2,X, 
54,4,Y (Y),6,N,Y,0.4563,1.0000,2,X, 
55,3,N (N),6,N,Y,0.7539,1.0000,3,X, 
56,2,Y (Y),6,N,Y,0.6984,1.0000,3,X, 
57,2,N (N),5,N,Y,0.2936,0.8333,2,X, 
58,1,Y (Y),6,N,Y,0.6666,0.8333,3,X, 
59,1,Y (Y),6,N,Y,0.4880,1.0000,2,X, 
60,1,Y (Y),6,N,Y,0.3809,1.0000,2,X, 
61,1,Y (Y),6,N,N,0.6269,1.0000,3,X, 
62,1,N (N),6,Y,Y,1.0000,1.0000,4,X, 
63,1,N (N),6,Y,Y,0.9857,1.0000,4,X, 
64,1,N (N),6,Y,N,0.8888,0.0555,4,X, 
65,1,N (N),5,N,Y,0.2500,0.8750,2,X, 
0,12,Y (Y),2,N,N,0.8333,1.0000,4,O,* 
0,12,Y (Y),4,N,Y,0.3928,0.8611,2,O,* 
0,12,Y (Y),3,N,Y,0.2103,0.9444,2,O,* 
0,12,Y (Y),3,N,Y,0.4563,1.0000,2,O,* 
0,12,Y (Y),4,N,Y,0.3888,1.0000,2,O,* 
0,12,Y (Y),3,N,Y,0.4523,1.0000,2,O,* 
0,12,Y (Y),2,N,N,0.5198,1.0000,2,O,* 
0,12,Y (Y),1,N,Y,0.4206,0.8333,2,O,* 
0,12,Y (Y),1,N,Y,0.4484,1.0000,2,O,* 
0,12,Y (Y),3,N,N,0.3849,0.6666,2,O,* 
0,12,Y (Y),3,N,Y,0.2301,0.8333,2,O,* 
0,12,Y (Y),2,N,Y,0.4484,1.0000,2,O,* 
0,12,Y (Y),2,N,Y,0.3928,0.8611,2,O,* 
0,12,Y (Y),3,N,Y,0.4087,0.9722,2,O,* 
0,12,Y (Y),4,N,Y,0.4722,1.0000,2,O,* 
0,12,Y (Y),3,N,Y,0.4404,1.0000,2,O,* 
0,12,Y (Y),4,N,N,0.8571,1.0000,4,O,* 
0,12,Y (Y),4,N,N,0.8015,1.0000,4,O,* 
0,12,Y (Y),3,N,N,0.5555,0.8611,3,O,* 
0,12,Y (Y),2,N,Y,0.5198,1.0000,2,O,* 
0,12,Y (Y),3,N,Y,0.4325,0.8611,2,O,* 
0,12,Y (Y),3,N,Y,0.3531,0.8611,2,O,* 
0,12,Y (Y),4,N,Y,0.5515,1.0000,3,O,* 
0,12,Y (Y),2,Y,Y,0.8373,0.8333,4,O,* 
0,12,Y (Y),3,N,Y,0.5238,0.8611,3,O,* 
