순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,Y (Y),1,Y,Y,1.0000,0.3333,4,O, 
1,36,Y (Y),1,Y,Y,1.0000,0.3333,4,O, 
2,20,Y (Y),4,Y,Y,0.9126,0.8333,4,O, 
3,18,Y (Y),3,Y,Y,1.0000,0.3333,4,O, 
4,15,Y (Y),5,N,Y,0.9285,1.0000,4,O, 
5,11,Y (Y),6,N,Y,0.7857,0.8333,4,O, 
6,10,Y (Y),5,N,Y,0.8809,0.8333,4,O, 
7,10,Y (Y),4,Y,Y,0.9206,0.9166,4,O, 
8,5,Y (Y),5,Y,Y,0.9007,0.8333,4,O, 
9,3,Y (Y),6,N,Y,0.8333,0.8333,4,O, 
10,2,Y (Y),5,Y,Y,0.9424,0.6666,4,O, 
11,2,Y (Y),4,Y,Y,1.0000,1.0000,4,O, 
12,1,Y (Y),6,Y,Y,1.0000,0.6666,4,O, 
