순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,30,N (N),6,Y,N,0.6925,0.6842,4,O, 
1,30,N (N),6,Y,N,0.6925,0.6842,4,O, 
2,20,N (N),2,Y,N,1.0000,0.4736,4,O, 
3,12,N (N),6,Y,N,0.9111,0.9473,4,O, 
4,12,N (N),6,N,Y,0.4722,0.8611,2,O, 
5,10,N (N),6,N,N,0.6296,0.8947,3,O, 
6,5,N (N),6,N,Y,0.2428,0.7105,2,O, 
7,4,N (N),6,N,Y,0.6428,0.9473,3,O, 
8,4,N (N),5,N,Y,0.3750,1.0000,2,O, 
9,1,N (N),6,N,Y,0.7740,0.9473,4,O, 
10,1,N (N),6,N,Y,0.4259,1.0000,2,O, 
11,1,N (N),6,N,Y,0.3666,0.9210,2,O, 
12,1,N (N),6,N,Y,0.2370,1.0000,2,O, 
13,1,N (N),6,N,Y,0.1592,0.6315,2,O, 
14,1,N (N),6,N,N,0.4962,0.8684,3,O, 
