순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,N (N),6,N,Y,0.6587,0.8571,3,O, 
1,36,N (N),6,N,Y,0.6587,0.8571,3,O, 
2,29,N (N),6,N,N,0.3531,0.8333,2,O, 
3,25,N (N),6,N,N,0.2460,0.7777,2,O, 
4,24,N (N),5,N,N,1.0000,0.1111,4,O, 
5,22,N (N),6,N,N,0.3571,0.6666,2,O, 
6,21,N (N),6,N,N,0.5079,0.7777,3,O, 
7,20,N (N),6,Y,N,1.0000,1.0000,4,O, 
8,20,N (N),6,N,N,0.4087,1.0000,2,X, 
9,20,N (N),6,N,N,0.3851,0.9473,2,X, 
10,20,N (N),6,N,N,0.3809,0.8333,2,X, 
11,20,N (N),6,N,N,0.3293,0.8333,2,X, 
12,18,N (N),6,N,N,0.2380,0.6111,2,X, 
13,13,N (N),6,N,N,0.7539,1.0000,4,O, 
14,12,N (N),6,N,Y,0.6500,0.9473,3,O, 
15,12,N (N),6,N,N,0.8571,0.8333,4,X, 
16,10,N (N),6,Y,N,0.9555,0.7894,4,X, 
17,6,N (N),6,N,Y,0.6444,1.0000,3,X, 
18,1,N (N),6,N,N,0.4841,1.0000,3,X, 
