순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,20,Y (Y),6,N,N,0.9047,0.9166,4,O, 
1,20,Y (Y),6,N,N,0.9047,0.9166,4,O, 
2,16,Y (Y),6,Y,Y,0.8690,0.9722,4,O, 
3,16,Y (Y),6,Y,Y,0.8690,0.9722,4,O, 
4,16,N (N),6,Y,Y,0.9603,0.8333,4,O, 
5,15,Y (Y),6,Y,Y,0.8809,0.9722,4,O, 
6,10,Y (N),6,Y,Y,0.8518,1.0000,4,O, 
7,9,Y (Y),6,N,Y,0.4285,1.0000,2,O, 
8,6,Y (N),6,N,Y,0.9629,1.0000,4,O, 
9,4,Y (Y),5,Y,Y,0.9365,0.8888,4,O, 
10,2,N (N),6,N,Y,0.8095,0.9444,4,O, 
11,2,N (N),6,N,Y,0.8095,0.9444,4,O, 
