순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,N (N),3,N,Y,0.5000,0.8750,3,O, 
1,36,N (N),3,N,Y,0.5000,0.8750,3,O, 
2,6,N (N),6,N,Y,0.7037,1.0000,3,O, 
3,5,N (N),6,N,Y,0.6269,1.0000,3,O, 
4,2,N (N),6,N,Y,0.8740,1.0000,4,O, 
5,2,N (N),6,N,Y,0.6184,0.9791,2,O, 
6,1,N (N),6,Y,Y,0.9801,1.0000,4,O, 
7,1,N (N),6,Y,Y,0.9285,0.8333,4,O, 
8,1,N (N),6,N,Y,0.7481,0.7222,4,O, 
9,1,N (N),6,N,Y,0.5714,0.7222,2,O, 
10,1,N (N),6,N,Y,0.5674,0.6944,3,O, 
11,1,N (N),6,N,Y,0.3015,1.0000,2,O, 
12,1,N (N),5,Y,Y,0.9880,0.8333,4,O, 
