순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,N (N),6,N,Y,0.7539,1.0000,4,O, 
1,36,N (N),6,N,Y,0.7539,1.0000,4,O, 
2,10,N (N),5,N,Y,0.8296,0.9473,4,O, 
3,9,N (N),6,N,Y,0.8222,0.8421,4,O, 
4,5,N (N),6,N,Y,0.7703,0.8421,4,O, 
5,5,N (N),5,N,Y,0.7539,0.8611,3,O, 
6,4,N (N),6,Y,Y,0.8740,1.0000,4,O, 
7,3,N (N),6,N,Y,0.3015,0.8888,2,O, 
8,2,N (N),6,N,Y,0.6507,1.0000,3,O, 
9,2,N (N),6,N,Y,0.6357,0.9473,3,O, 
10,2,N (N),6,N,Y,0.4206,0.7222,2,O, 
11,2,N (N),6,N,Y,0.3095,1.0000,2,X, 
12,2,N (N),6,N,Y,0.2333,0.8157,2,X, 
13,1,N (N),6,N,Y,0.7851,0.9473,4,X, 
