순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,Y (Y),5,Y,Y,0.8809,1.0000,4,O, 
1,36,Y (Y),5,Y,Y,0.8809,1.0000,4,O, 
2,34,Y (Y),6,N,Y,0.6984,0.8888,3,O, 
3,30,Y (Y),6,N,Y,0.7063,0.8333,3,O, 
4,30,Y (Y),5,Y,Y,0.9761,0.8333,4,O, 
5,29,Y (Y),6,N,Y,0.5714,0.7631,3,O, 
6,25,Y (Y),6,N,Y,0.8253,0.4444,4,O, 
7,24,Y (Y),6,N,Y,0.7380,0.8333,4,O, 
8,23,Y (Y),6,N,Y,0.5952,1.0000,3,O, 
9,21,Y (Y),6,N,Y,0.4087,0.8611,2,O, 
10,21,Y (Y),6,N,Y,0.2460,0.5833,2,O, 
11,20,Y (Y),6,N,Y,0.8829,0.8333,4,O, 
12,20,Y (Y),6,N,Y,0.4960,1.0000,3,O, 
13,20,Y (Y),5,N,Y,0.5595,0.8611,3,O, 
14,20,Y (Y),5,N,Y,0.2698,0.8888,2,O, 
15,19,Y (Y),6,N,Y,0.5912,1.0000,3,O, 
16,19,Y (Y),6,N,Y,0.4960,0.6666,3,O, 
17,19,Y (Y),6,N,Y,0.2063,0.5555,2,O, 
18,18,Y (Y),6,Y,Y,0.8650,1.0000,4,O, 
19,18,Y (Y),5,Y,Y,0.9365,1.0000,4,O, 
20,17,Y (Y),6,N,Y,0.7281,1.0000,3,O, 
21,16,Y (Y),6,N,Y,0.7857,1.0000,4,X, 
22,16,Y (Y),6,N,Y,0.6507,0.6666,3,X, 
23,16,Y (Y),6,N,Y,0.5952,0.6944,3,X, 
24,14,Y (Y),5,Y,Y,0.8809,1.0000,4,X, 
25,1,Y (Y),6,N,Y,0.2936,1.0000,2,X, 
