순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,10,Y (Y),6,N,Y,0.6071,0.7894,4,O, 
1,10,Y (Y),6,N,Y,0.6071,0.7894,4,O, 
2,5,Y (Y),6,N,Y,0.6000,0.8421,4,O, 
3,5,Y (Y),6,N,Y,0.5392,0.9473,3,O, 
4,2,Y (Y),6,Y,Y,0.8821,0.7894,4,O, 
5,2,Y (Y),6,Y,Y,0.8809,0.8611,4,O, 
6,1,Y (Y),6,Y,Y,0.9928,0.7894,4,O, 
7,1,Y (Y),6,Y,Y,0.9285,0.9473,4,O, 
8,1,Y (Y),6,Y,Y,0.9142,0.7368,4,O, 
9,1,Y (Y),6,Y,Y,0.8607,0.9473,4,O, 
10,1,Y (Y),6,N,Y,0.8142,1.0000,4,O, 
11,1,Y (Y),6,N,Y,0.8000,0.7894,4,O, 
12,1,Y (Y),6,N,Y,0.7714,0.7894,4,O, 
13,1,Y (Y),6,N,Y,0.7214,1.0000,3,O, 
14,1,Y (Y),6,N,Y,0.7142,0.9473,4,O, 
15,1,Y (Y),6,N,Y,0.7071,0.9473,3,O, 
16,1,Y (Y),6,N,Y,0.6740,0.8157,3,O, 
17,1,Y (Y),6,N,Y,0.6714,0.8421,3,O, 
18,1,Y (Y),6,N,Y,0.6678,0.9473,3,O, 
19,1,Y (Y),6,N,Y,0.5214,0.7894,3,O, 
20,1,Y (Y),6,N,Y,0.5107,0.9736,3,O, 
21,1,Y (Y),3,Y,Y,1.0000,1.0000,4,O, 
