순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,N (N),6,N,Y,0.6535,1.0000,3,O, 
1,36,N (N),6,N,Y,0.6535,1.0000,3,O, 
2,36,N (N),6,N,Y,0.2642,1.0000,2,O, 
3,36,N (N),6,N,Y,0.2535,0.8947,2,O, 
4,36,N (N),4,N,Y,0.4428,0.5208,2,O, 
5,35,N (N),6,N,Y,0.3321,1.0000,2,O, 
6,35,N (N),2,N,Y,0.7703,0.9473,4,O, 
7,30,N (N),6,N,Y,0.5952,0.9722,3,O, 
8,20,N (N),6,N,Y,0.2301,0.8333,2,O, 
9,19,N (N),6,N,Y,0.2460,1.0000,2,X, 
10,18,N (N),6,N,Y,0.7857,0.8333,4,X, 
11,18,N (N),6,N,Y,0.2460,0.9444,2,X, 
12,14,N (N),6,N,Y,0.7023,1.0000,3,X, 
13,12,N (N),6,N,Y,0.3769,0.8611,2,X, 
14,12,N (N),6,N,Y,0.2777,0.9444,2,X, 
15,10,N (N),6,N,N,0.4000,0.7894,2,X, 
16,8,N (N),6,N,Y,0.2857,1.0000,2,X, 
