순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,12,Y (N),6,Y,Y,1.0000,1.0000,4,O, 
1,12,Y (N),6,Y,Y,1.0000,1.0000,4,O, 
2,12,Y (N),6,N,Y,0.7896,0.6111,4,O, 
3,12,N (N),6,N,Y,0.5079,1.0000,3,O, 
4,9,Y (N),6,N,Y,0.6507,1.0000,3,O, 
5,8,Y (N),6,N,Y,0.7063,1.0000,3,O, 
6,8,N (N),6,N,Y,0.2857,1.0000,2,O, 
7,7,Y (Y),6,N,Y,0.8444,0.9473,4,O, 
8,6,Y (Y),4,N,Y,0.3259,0.6315,2,O, 
9,4,N (N),5,Y,Y,1.0000,0.8157,4,O, 
10,3,Y (Y),6,N,Y,0.7740,0.9473,3,O, 
11,3,Y (Y),6,N,Y,0.4259,0.9210,2,O, 
12,2,Y (Y),6,N,Y,0.7259,1.0000,3,O, 
13,1,Y (Y),6,N,Y,0.6592,1.0000,3,O, 
14,1,Y (Y),6,N,Y,0.5481,1.0000,3,O, 
15,1,Y (Y),6,N,Y,0.4111,1.0000,2,O, 
