순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,12,Y (Y),5,N,Y,0.3492,0.8421,2,O, 
1,12,Y (Y),5,N,Y,0.3492,0.8421,2,O, 
2,8,Y (Y),6,N,Y,0.2857,1.0000,2,O, 
3,5,Y (Y),6,N,Y,0.5476,0.9166,3,O, 
4,5,Y (Y),6,N,Y,0.2936,1.0000,2,O, 
5,4,Y (Y),6,N,Y,0.6825,1.0000,3,O, 
6,2,Y (Y),6,N,Y,0.3928,0.8611,2,O, 
7,1,Y (Y),6,N,Y,0.7460,1.0000,3,O, 
8,1,Y (Y),6,N,Y,0.6507,1.0000,3,O, 
9,1,Y (Y),6,N,Y,0.5119,0.9722,2,O, 
10,1,Y (Y),6,N,Y,0.4761,0.8611,3,O, 
11,1,Y (Y),6,N,Y,0.4285,0.9444,2,O, 
12,1,Y (Y),6,N,Y,0.3690,0.8611,2,O, 
13,1,Y (Y),6,N,Y,0.3611,0.8611,2,O, 
