순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,15,Y (Y),6,N,Y,0.6571,1.0000,4,O, 
1,15,Y (Y),6,N,Y,0.6571,1.0000,4,O, 
2,5,Y (Y),6,N,Y,0.7714,0.9473,4,O, 
3,5,Y (Y),6,N,Y,0.6785,1.0000,3,O, 
4,5,Y (Y),6,N,Y,0.6214,0.9736,3,O, 
5,5,Y (Y),6,N,Y,0.6071,0.9736,3,O, 
6,5,Y (Y),6,N,Y,0.5714,0.8684,3,O, 
7,5,Y (Y),6,N,Y,0.5250,0.9736,4,O, 
8,5,Y (Y),4,N,Y,0.5428,0.6315,3,O, 
9,3,Y (Y),6,Y,Y,0.8285,0.4736,4,O, 
10,3,Y (Y),6,N,Y,0.9000,0.6315,4,O, 
11,3,Y (Y),5,N,Y,0.6642,0.9473,3,O, 
12,2,Y (Y),6,N,Y,0.6321,0.9736,3,O, 
13,2,Y (Y),6,N,Y,0.4214,0.9736,3,O, 
