순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,36,Y (Y),6,Y,Y,0.9214,1.0000,4,O, 
1,36,Y (Y),6,Y,Y,0.9214,1.0000,4,O, 
2,30,Y (Y),6,N,Y,0.9071,0.9473,4,O, 
3,18,Y (Y),6,Y,Y,0.7857,1.0000,4,O, 
4,15,Y (Y),6,N,Y,0.2785,1.0000,2,O, 
5,15,Y (Y),5,N,Y,0.5607,1.0000,3,O, 
6,13,Y (Y),6,N,Y,0.4785,0.8684,3,O, 
7,12,Y (Y),6,N,Y,0.3571,0.8157,2,O, 
8,12,Y (Y),5,N,Y,0.7571,0.9473,4,O, 
9,11,Y (Y),5,N,Y,0.8357,1.0000,4,X, 
10,10,Y (Y),6,N,Y,0.8714,0.4736,4,X, 
11,7,Y (Y),6,N,Y,0.8000,0.9473,4,X, 
12,7,Y (Y),5,N,Y,1.0000,1.0000,4,X, 
13,5,Y (Y),6,Y,Y,0.9285,0.8421,4,X, 
14,5,Y (Y),4,N,Y,0.9761,1.0000,4,X, 
15,4,Y (Y),6,N,Y,0.7000,1.0000,3,O, 
16,2,Y (Y),6,N,Y,0.2857,1.0000,2,O, 
17,1,Y (Y),6,N,Y,0.5500,0.9736,3,O, 
18,1,Y (Y),5,N,Y,0.7714,0.8421,3,X, 
