순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,12,N (N),6,N,Y,0.6230,0.8055,4,O, 
1,12,N (N),6,N,Y,0.6230,0.8055,4,O, 
2,7,Y (Y),6,N,N,0.4814,0.9736,3,O, 
3,4,Y (Y),5,N,Y,0.7333,0.7894,4,O, 
4,2,Y (Y),6,N,Y,0.3962,0.8157,2,O, 
5,1,Y (Y),6,N,Y,0.6481,0.4736,4,O, 
6,1,Y (Y),6,N,Y,0.5962,0.9736,3,O, 
7,1,Y (Y),6,N,Y,0.5555,0.6315,4,O, 
8,1,Y (Y),6,N,Y,0.5444,0.9473,3,O, 
9,1,Y (Y),6,N,Y,0.4185,0.9736,2,O, 
10,1,N (N),6,N,Y,0.6370,1.0000,3,O, 
11,1,N (N),6,N,Y,0.5851,0.8684,3,O, 
12,1,N (N),6,N,Y,0.2619,0.8888,2,O, 
13,1,N (N),5,N,Y,0.7740,1.0000,4,O, 
