순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,30,Y (Y),6,Y,Y,0.9047,0.6666,4,O, 
1,30,Y (Y),6,Y,Y,0.9047,0.6666,4,O, 
2,20,Y (Y),5,N,Y,0.7777,1.0000,4,O, 
3,18,Y (Y),6,N,Y,0.3928,0.8611,2,O, 
4,17,Y (Y),6,N,Y,0.6984,1.0000,3,O, 
5,16,Y (Y),6,N,Y,0.6904,1.0000,4,O, 
6,15,Y (Y),6,Y,Y,0.9603,0.8333,4,O, 
7,15,Y (Y),5,Y,Y,0.9563,0.6666,4,O, 
8,14,Y (Y),5,N,Y,0.4761,0.6944,3,O, 
9,12,Y (Y),6,N,Y,0.7619,1.0000,3,O, 
10,12,Y (Y),6,N,Y,0.4087,0.9722,2,O, 
11,12,Y (Y),5,Y,Y,0.9206,0.8333,4,O, 
12,12,Y (Y),5,Y,Y,0.8888,1.0000,4,O, 
13,11,Y (Y),6,N,Y,0.2698,0.9444,2,X, 
14,10,Y (Y),6,N,Y,0.4246,1.0000,2,X, 
15,10,Y (Y),6,N,Y,0.2222,0.7222,2,X, 
16,10,Y (Y),5,N,Y,0.3730,1.0000,2,X, 
17,7,Y (Y),6,N,Y,0.3650,0.8333,2,X, 
18,5,Y (Y),6,N,Y,0.5119,1.0000,2,X, 
19,2,Y (Y),5,N,Y,0.4166,0.9166,2,X, 
20,1,Y (Y),6,N,Y,0.5317,0.8611,3,X, 
21,1,Y (Y),5,Y,Y,1.0000,0.7222,4,X, 
