순위,마일리지,전공자여부,신청과목수,졸업신청,초수강여부,총이수학점비율,직전학기이수학점비율,학년,수강여부,비고
1,12,N (N),6,Y,Y,0.7222,0.8333,4,O, 
1,12,N (N),6,Y,Y,0.7222,0.8333,4,O, 
2,12,N (N),6,N,Y,0.4801,1.0000,2,O, 
3,12,N (N),6,N,Y,0.4642,1.0000,2,O, 
4,4,N (N),6,N,Y,0.4484,0.9166,2,O, 
5,2,N (N),6,Y,Y,0.9851,0.6842,4,O, 
6,2,N (N),6,N,Y,0.6904,1.0000,3,O, 
7,1,N (N),6,Y,Y,0.9603,0.8333,4,O, 
8,1,N (N),6,N,Y,0.8650,0.8333,4,O, 
9,1,N (N),6,N,Y,0.7777,1.0000,3,O, 
10,1,N (N),6,N,Y,0.7142,1.0000,3,O, 
11,1,N (N),6,N,Y,0.7142,0.8333,3,O, 
12,1,N (N),6,N,Y,0.5793,1.0000,3,O, 
13,1,N (N),6,N,Y,0.5148,1.0000,2,O, 
14,1,N (N),6,N,Y,0.4722,1.0000,2,O, 
15,1,N (N),6,N,Y,0.4325,1.0000,2,O, 
16,1,N (N),6,N,Y,0.4246,0.8611,2,O, 
17,1,N (N),6,N,Y,0.4087,0.6944,2,O, 
18,1,N (N),6,N,Y,0.4000,0.8157,2,O, 
19,1,N (N),6,N,Y,0.3571,0.6666,2,O, 
20,1,N (N),6,N,N,0.8650,0.7222,4,O, 
